Date,Damage,Foci,,,,,,
2023-05-29,0,,,,,,,
2023-05-29,88.705,,,,,,,
2023-05-29,0,,,,,,,
2023-05-29,0,,,,,,,
2023-05-29,0,,,,,,,
2023-05-29,0,,,,,,,
2023-05-29,546.36,,,,,,,
2023-05-29,509.465,,,,,,,
2023-05-29,241.78,,,,,,,
2023-05-29,370.52,,,,,,,
2023-05-31,0,,,,,,,
2023-05-31,167.21,,,,,,,
2023-05-31,364.24,,,,,,,
2023-05-31,203.315,,,,,,,
2023-05-31,0,,,,,,,
2023-05-31,0,,,,,,,
2023-05-31,0,,,,,,,
2023-05-31,0,,,,,,,
2023-05-31,638.99,,,,,,,
2023-05-31,445.88,,,,,,,
2023-05-31,310.86,,,,,,,
2023-05-31,330.485,,,,,,,
2023-06-01,0,,,,,,,
2023-06-01,195.465,,,,,,,
2023-06-01,232.36,,,,,,,
2023-06-01,155.43,,,,,,,
2023-06-01,0,,,,,,,
2023-06-01,0,,,,,,,
2023-06-01,0,,,,,,,
2023-06-01,0,,,,,,,
2023-06-01,993.025,,,,,,,
2023-06-01,342.26,,,,,,,
2023-06-01,408.2,,,,,,,
2023-06-01,295.945,,,,,,,
2023-06-04,0,,,,,,,
2023-06-04,108.33,,,,,,,
2023-06-04,251.985,,,,,,,
2023-06-04,217.445,,,,,,,
2023-06-04,0,,,,,,,
2023-06-04,0,,,,,,,
2023-06-04,0,,,,,,,
2023-06-04,0,,,,,,,
2023-06-04,1140.605,,,,,,,
2023-06-04,503.97,,,,,,,
2023-06-04,400.35,,,,,,,
2023-06-04,958.485,,,,,,,
2023-06-06,0,,,,,,,
2023-06-06,116.965,,,,,,,
2023-06-06,167.205,,,,,,,
2023-06-06,136.59,,,,,,,
2023-06-06,0,,,,,,,
2023-06-06,0,,,,,,,
2023-06-06,0,,,,,,,
2023-06-06,0,,,,,,,
2023-06-06,447.45,,,,,,,
2023-06-06,434.105,,,,,,,
2023-06-06,280.245,,,,,,,
2023-06-06,781.86,,,,,,,
2023-06-08,0,,,,,,,
2023-06-08,0,,,,,,,
2023-06-08,0,,,,,,,
2023-06-08,76.93,,,,,,,
2023-06-08,0,,,,,,,
2023-06-08,0,,,,,,,
2023-06-08,0,,,,,,,
2023-06-08,0,,,,,,,
2023-06-08,303.795,,,,,,,
2023-06-08,331.27,,,,,,,
2023-06-08,178.98,,,,,,,
2023-06-08,359.53,,,,,,,
2023-06-09,0,,,,,,,
2023-06-09,89.49,,,,,,,
2023-06-09,0,,,,,,,
2023-06-09,105.19,,,,,,,
2023-06-09,0,,,,,,,
2023-06-09,0,,,,,,,
2023-06-09,0,,,,,,,
2023-06-09,0,,,,,,,
2023-06-09,350.11,,,,,,,
2023-06-09,385.435,,,,,,,
2023-06-09,213.52,,,,,,,
2023-06-09,268.47,,,,,,,
2023-06-12,0,,,,,,,
2023-06-12,66.725,,,,,,,
2023-06-12,0,,,,,,,
2023-06-12,98.125,,,,,,,
2023-06-12,0,,,,,,,
2023-06-12,0,,,,,,,
2023-06-12,0,,,,,,,
2023-06-12,0,,,,,,,
2023-06-12,358.745,,,,,,,
2023-06-12,288.095,,,,,,,
2023-06-12,394.07,,,,,,,
2023-06-12,397.21,,,,,,,
2023-06-14,0,,,,,,,
2023-06-14,128.74,,,,,,,
2023-06-14,0,,,,,,,
2023-06-14,183.69,,,,,,,
2023-06-14,0,,,,,,,
2023-06-14,0,,,,,,,
2023-06-14,0,,,,,,,
2023-06-14,0,,,,,,,
2023-06-14,1230.095,,,,,,,
2023-06-14,284.17,,,,,,,
2023-06-14,275.535,,,,,,,
2023-06-14,1159.445,,,,,,,
2023-06-16,24,,,,,,,
2023-06-16,865.07,,,,,,,
2023-06-16,324.205,,,,,,,
2023-06-16,1543.31,,,,,,,
2023-06-16,0,,,,,,,
2023-06-16,0,,,,,,,
2023-06-16,0,,,,,,,
2023-06-16,0,,,,,,,
2023-06-16,15071.215,,,,,,,
2023-06-16,5881.22,,,,,,,
2023-06-16,8586.33,,,,,,,
2023-06-16,5326.225,,,,,,,
2023-06-19,974.97,,,,,,,
2023-06-19,1991.545,,,,,,,
2023-06-19,504.755,,,,,,,
2023-06-19,2280.425,,,,,,,
2023-06-19,58.09,,,,,,,
2023-06-19,0,,,,,,,
2023-06-19,0,,,,,,,
2023-06-19,0,,,,,,,
2023-06-19,20567,,,,,,,
2023-06-19,7995.225,,,,,,,
2023-06-19,18053.43,,,,,,,
2023-06-19,10472.685,,,,,,,
2023-06-21,1050.33,,,,,,,
2023-06-21,2437.425,,,,,,,
2023-06-21,541.65,,,,,,,
2023-06-21,2855.83,,,,,,,
2023-06-21,120.105,,,,,,,
2023-06-21,0,,,,,,,
2023-06-21,0,,,,,,,
2023-06-21,0,,,,,,,
2023-06-21,31371.74,,,,,,,
2023-06-21,7487.33,,,,,,,
2023-06-21,21869.315,,,,,,,
2023-06-21,14151.195,,,,,,,
2023-06-23,1239.515,,,,,,,
2023-06-23,1245.01,,,,,,,
2023-06-23,135.02,,,,,,,
2023-06-23,1854.17,,,,,,,
2023-06-23,0,,,,,,,
2023-06-23,0,,,,,,,
2023-06-23,0,,,,,,,
2023-06-23,0,,,,,,,
2023-06-23,24596.405,,,,,,,
2023-06-23,6215.63,,,,,,,
2023-06-23,11164.27,,,,,,,
2023-06-23,7369.58,,,,,,,
2023-06-26,3098.395,,,,,,,
2023-06-26,7483.405,,,,,,,
2023-06-26,1944.445,,,,,,,
2023-06-26,9811.715,,,,,,,
2023-06-26,146.01,,,,,,,
2023-06-26,0,,,,,,,
2023-06-26,146.795,,,,,,,
2023-06-26,86.35,,,,,,,
2023-06-26,56802.6,,,,,,,
2023-06-26,31375.665,,,,,,,
2023-06-26,87228.415,,,,,,,
2023-06-26,46166.635,,,,,,,
2023-06-28,6381.265,,,,,,,
2023-06-28,12661.265,,,,,,,
2023-06-28,3478.335,,,,,,,
2023-06-28,15633.275,,,,,,,
2023-06-28,58.09,,,,,,,
2023-06-28,0,,,,,,,
2023-06-28,105.19,,,,,,,
2023-06-28,116.965,,,,,,,
2023-06-28,93144.175,,,,,,,
2023-06-28,46736.545,,,,,,,
2023-06-28,119264.27,,,,,,,
2023-06-28,82428.925,,,,,,,
2023-06-30,9233.955,,,,,,,
2023-06-30,17620.895,,,,,,,
2023-06-30,6056.275,,,,,,,
2023-06-30,19773.365,,,,,,,
2023-06-30,69.865,,,,,,,
2023-06-30,0,,,,,,,
2023-06-30,105.975,,,,,,,
2023-06-30,251.2,,,,,,,
2023-06-30,118647.26,,,,,,,
2023-06-30,62380.81,,,,,,,
2023-06-30,133457.07,,,,,,,
2023-06-30,108091.36,,,,,,,
2023-07-03,7649.04,,,,,,,
2023-07-03,22112.665,,,,,,,
2023-07-03,5079.735,,,,,,,
2023-07-03,13573.435,,,,,,,
2023-07-03,106.76,,,,,,,
2023-07-03,76.93,,,,,,,
2023-07-03,137.375,,,,,,,
2023-07-03,69.865,,,,,,,
2023-07-03,115934.3,,,,,,,
2023-07-03,48907.07,,,,,,,
2023-07-03,95846.145,,,,,,,
2023-07-03,83516.15,,,,,,,
2023-07-07,30508.24,,,,,,,
2023-07-07,58530.385,,,,,,,
2023-07-07,13271.21,,,,,,,
2023-07-07,71529.2,,,,,,,
2023-07-07,442.74,,,,,,,
2023-07-07,526.735,,,,,,,
2023-07-07,1912.26,,,,,,,
2023-07-07,2211.345,,,,,,,
2023-07-07,261963.92,,,,,,,
2023-07-07,177579.56,,,,,,,
2023-07-07,438939.82,,,,,,,
2023-07-07,306202.6,,,,,,,
2023-07-10,51917.545,,,,,,,
2023-07-10,76557.125,,,,,,,
2023-07-10,30976.885,,,,,,,
2023-07-10,122222.15,,,,,,,
2023-07-10,1272.485,,,,,,,
2023-07-10,2266.295,,,,,,,
2023-07-10,4721.775,,,,,,,
2023-07-10,4672.32,,,,,,,
2023-07-10,359875.4,,,,,,,
2023-07-10,406368.6,,,,,,,
2023-07-10,422669.12,,,,,,,
2023-07-10,362753.21,,,,,,,
2023-07-14,59987.345,,,,,,,
2023-07-14,115474.29,,,,,,,
2023-07-14,31518.535,,,,,,,
2023-07-14,127852.17,,,,,,,
2023-07-14,1091.935,,,,,,,
2023-07-14,846.23,,,,,,,
2023-07-14,4196.61,,,,,,,
2023-07-14,3541.92,,,,,,,
2023-07-14,386771.86,,,,,,,
2023-07-14,276761.96,,,,,,,
2023-07-14,572482.45,,,,,,,
2023-07-14,428549.56,,,,,,,
2023-07-17,74321.445,,,,,,,
2023-07-17,158319.59,,,,,,,
2023-07-17,39078.87,,,,,,,
2023-07-17,183266.89,,,,,,,
2023-07-17,1208.115,,,,,,,
2023-07-17,3201.23,,,,,,,
2023-07-17,6807.52,,,,,,,
2023-07-17,3245.975,,,,,,,
2023-07-17,444257.41,,,,,,,
2023-07-17,484907.85,,,,,,,
2023-07-17,597169.13,,,,,,,
2023-07-17,470528.22,,,,,,,
2023-07-21,83783.835,,,,,,,
2023-07-21,204590.63,,,,,,,
2023-07-21,44540.9,,,,,,,
2023-07-21,183367.37,,,,,,,
2023-07-21,1191.63,,,,,,,
2023-07-21,2303.19,,,,,,,
2023-07-21,6889.945,,,,,,,
2023-07-21,3728.75,,,,,,,
2023-07-21,459984.1,,,,,,,
2023-07-21,431190.3,,,,,,,
2023-07-21,636874.43,,,,,,,
2023-07-21,549818.71,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-19,0,,,,,,,
2022-05-21,0.0,,,,,,,
2022-05-21,0.0,,,,,,,
2022-05-21,66.725,,,,,,,
2022-05-21,0.0,,,,,,,
2022-05-21,136.59,,,,,,,
2022-05-21,39.25,,,,,,,
2022-05-21,0.0,,,,,,,
2022-05-21,0.0,,,,,,,
2022-05-21,0.0,,,,,,,
2022-05-21,47.885,,,,,,,
2022-05-21,0.0,,,,,,,
2022-05-21,0.0,,,,,,,
2022-05-21,58.09,,,,,,,
2022-05-21,0.0,,,,,,,
2022-05-21,0.0,,,,,,,
2022-05-21,0.0,,,,,,,
2022-05-21,0.0,,,,,,,
2022-05-21,28.26,,,,,,,
2022-05-21,0.0,,,,,,,
2022-05-21,0.0,,,,,,,
2022-05-21,67.51,,,,,,,
2022-05-21,0.0,,,,,,,
2022-05-21,0.0,,,,,,,
2022-05-21,0.0,,,,,,,
2022-05-23,0.0,,,,,,,
2022-05-23,0.0,,,,,,,
2022-05-23,86.35,,,,,,,
2022-05-23,0.0,,,,,,,
2022-05-23,223.725,,,,,,,
2022-05-23,47.885,,,,,,,
2022-05-23,0.0,,,,,,,
2022-05-23,0.0,,,,,,,
2022-05-23,0.0,,,,,,,
2022-05-23,114.61,,,,,,,
2022-05-23,0.0,,,,,,,
2022-05-23,0.0,,,,,,,
2022-05-23,96.555,,,,,,,
2022-05-23,0.0,,,,,,,
2022-05-23,0.0,,,,,,,
2022-05-23,0.0,,,,,,,
2022-05-23,0.0,,,,,,,
2022-05-23,39.25,,,,,,,
2022-05-23,28.26,,,,,,,
2022-05-23,0.0,,,,,,,
2022-05-23,66.725,,,,,,,
2022-05-23,0.0,,,,,,,
2022-05-23,0.0,,,,,,,
2022-05-23,0.0,,,,,,,
2022-05-25,0.0,,,,,,,
2022-05-25,58.09,,,,,,,
2022-05-25,222.94,,,,,,,
2022-05-25,0.0,,,,,,,
2022-05-25,292.805,,,,,,,
2022-05-25,243.35,,,,,,,
2022-05-25,58.09,,,,,,,
2022-05-25,193.895,,,,,,,
2022-05-25,0.0,,,,,,,
2022-05-25,164.065,,,,,,,
2022-05-25,0.0,,,,,,,
2022-05-25,0.0,,,,,,,
2022-05-25,137.375,,,,,,,
2022-05-25,0.0,,,,,,,
2022-05-25,0.0,,,,,,,
2022-05-25,0.0,,,,,,,
2022-05-25,0.0,,,,,,,
2022-05-25,144.44,,,,,,,
2022-05-25,144.44,,,,,,,
2022-05-25,0.0,,,,,,,
2022-05-25,162.495,,,,,,,
2022-05-25,0.0,,,,,,,
2022-05-25,0.0,,,,,,,
2022-05-25,266.9,,,,,,,
2022-05-27,0.0,,,,,,,
2022-05-27,47.885,,,,,,,
2022-05-27,332.055,,,,,,,
2022-05-27,0.0,,,,,,,
2022-05-27,378.37,,,,,,,
2022-05-27,243.35,,,,,,,
2022-05-27,47.885,,,,,,,
2022-05-27,145.225,,,,,,,
2022-05-27,0.0,,,,,,,
2022-05-27,372.09,,,,,,,
2022-05-27,0.0,,,,,,,
2022-05-27,0.0,,,,,,,
2022-05-27,156.215,,,,,,,
2022-05-27,0.0,,,,,,,
2022-05-27,0.0,,,,,,,
2022-05-27,58.09,,,,,,,
2022-05-27,0.0,,,,,,,
2022-05-27,232.36,,,,,,,
2022-05-27,178.195,,,,,,,
2022-05-27,0.0,,,,,,,
2022-05-27,114.61,,,,,,,
2022-05-27,0.0,,,,,,,
2022-05-27,0.0,,,,,,,
2022-05-27,223.725,,,,,,,
2022-05-29,0.0,,,,,,,
2022-05-29,0.0,,,,,,,
2022-05-29,394.07,,,,,,,
2022-05-29,0.0,,,,,,,
2022-05-29,671.175,,,,,,,
2022-05-29,225.295,,,,,,,
2022-05-29,0.0,,,,,,,
2022-05-29,123.245,,,,,,,
2022-05-29,0.0,,,,,,,
2022-05-29,493.765,,,,,,,
2022-05-29,0.0,,,,,,,
2022-05-29,0.0,,,,,,,
2022-05-29,335.195,,,,,,,
2022-05-29,0.0,,,,,,,
2022-05-29,0.0,,,,,,,
2022-05-29,0.0,,,,,,,
2022-05-29,0.0,,,,,,,
2022-05-29,252.77,,,,,,,
2022-05-29,225.295,,,,,,,
2022-05-29,0.0,,,,,,,
2022-05-29,94.985,,,,,,,
2022-05-29,0.0,,,,,,,
2022-05-29,0.0,,,,,,,
2022-05-29,145.225,,,,,,,
2022-05-31,254.34,,,,,,,
2022-05-31,47.885,,,,,,,
2022-05-31,423.9,,,,,,,
2022-05-31,0.0,,,,,,,
2022-05-31,938.86,,,,,,,
2022-05-31,242.565,,,,,,,
2022-05-31,28.26,,,,,,,
2022-05-31,173.485,,,,,,,
2022-05-31,58.09,,,,,,,
2022-05-31,767.73,,,,,,,
2022-05-31,0.0,,,,,,,
2022-05-31,0.0,,,,,,,
2022-05-31,269.255,,,,,,,
2022-05-31,0.0,,,,,,,
2022-05-31,0.0,,,,,,,
2022-05-31,77.715,,,,,,,
2022-05-31,87.135,,,,,,,
2022-05-31,223.725,,,,,,,
2022-05-31,145.225,,,,,,,
2022-05-31,0.0,,,,,,,
2022-05-31,125.6,,,,,,,
2022-05-31,0.0,,,,,,,
2022-05-31,0.0,,,,,,,
2022-05-31,183.69,,,,,,,
2022-06-02,125.6,,,,,,,
2022-06-02,264.545,,,,,,,
2022-06-02,671.175,,,,,,,
2022-06-02,0.0,,,,,,,
2022-06-02,1126.475,,,,,,,
2022-06-02,175.84,,,,,,,
2022-06-02,66.725,,,,,,,
2022-06-02,153.86,,,,,,,
2022-06-02,299.085,,,,,,,
2022-06-02,1110.775,,,,,,,
2022-06-02,0.0,,,,,,,
2022-06-02,0.0,,,,,,,
2022-06-02,483.56,,,,,,,
2022-06-02,0.0,,,,,,,
2022-06-02,0.0,,,,,,,
2022-06-02,87.135,,,,,,,
2022-06-02,211.165,,,,,,,
2022-06-02,156.215,,,,,,,
2022-06-02,342.26,,,,,,,
2022-06-02,0.0,,,,,,,
2022-06-02,251.2,,,,,,,
2022-06-02,0.0,,,,,,,
2022-06-02,0.0,,,,,,,
2022-06-02,518.885,,,,,,,
2022-06-04,77.715,,,,,,,
2022-06-04,194.68,,,,,,,
2022-06-04,814.045,,,,,,,
2022-06-04,39.25,,,,,,,
2022-06-04,2271.005,,,,,,,
2022-06-04,430.18,,,,,,,
2022-06-04,172.7,,,,,,,
2022-06-04,279.46,,,,,,,
2022-06-04,251.985,,,,,,,
2022-06-04,2098.305,,,,,,,
2022-06-04,47.885,,,,,,,
2022-06-04,0.0,,,,,,,
2022-06-04,748.89,,,,,,,
2022-06-04,0.0,,,,,,,
2022-06-04,0.0,,,,,,,
2022-06-04,234.715,,,,,,,
2022-06-04,239.425,,,,,,,
2022-06-04,502.4,,,,,,,
2022-06-04,400.35,,,,,,,
2022-06-04,0.0,,,,,,,
2022-06-04,560.49,,,,,,,
2022-06-04,0.0,,,,,,,
2022-06-04,0.0,,,,,,,
2022-06-04,379.94,,,,,,,
2022-06-06,154.645,,,,,,,
2022-06-06,67.51,,,,,,,
2022-06-06,1649.285,,,,,,,
2022-06-06,76.145,,,,,,,
2022-06-06,2730.23,,,,,,,
2022-06-06,243.35,,,,,,,
2022-06-06,167.205,,,,,,,
2022-06-06,573.835,,,,,,,
2022-06-06,421.545,,,,,,,
2022-06-06,2793.03,,,,,,,
2022-06-06,39.25,,,,,,,
2022-06-06,28.26,,,,,,,
2022-06-06,597.385,,,,,,,
2022-06-06,0.0,,,,,,,
2022-06-06,67.51,,,,,,,
2022-06-06,240.21,,,,,,,
2022-06-06,164.065,,,,,,,
2022-06-06,563.63,,,,,,,
2022-06-06,253.555,,,,,,,
2022-06-06,66.725,,,,,,,
2022-06-06,173.485,,,,,,,
2022-06-06,0.0,,,,,,,
2022-06-06,0.0,,,,,,,
2022-06-06,597.385,,,,,,,
2022-06-08,147.58,,,,,,,
2022-06-08,173.485,,,,,,,
2022-06-08,1763.895,,,,,,,
2022-06-08,47.885,,,,,,,
2022-06-08,4127.53,,,,,,,
2022-06-08,349.325,,,,,,,
2022-06-08,153.86,,,,,,,
2022-06-08,351.68,,,,,,,
2022-06-08,471.0,,,,,,,
2022-06-08,2815.795,,,,,,,
2022-06-08,47.885,,,,,,,
2022-06-08,58.09,,,,,,,
2022-06-08,611.515,,,,,,,
2022-06-08,0.0,,,,,,,
2022-06-08,0.0,,,,,,,
2022-06-08,136.59,,,,,,,
2022-06-08,205.67,,,,,,,
2022-06-08,516.53,,,,,,,
2022-06-08,312.43,,,,,,,
2022-06-08,19.625,,,,,,,
2022-06-08,226.08,,,,,,,
2022-06-08,0.0,,,,,,,
2022-06-08,0.0,,,,,,,
2022-06-08,231.575,,,,,,,
2022-06-10,58.09,,,,,,,
2022-06-10,67.51,,,,,,,
2022-06-10,1607.68,,,,,,,
2022-06-10,0.0,,,,,,,
2022-06-10,2869.96,,,,,,,
2022-06-10,224.51,,,,,,,
2022-06-10,114.61,,,,,,,
2022-06-10,270.04,,,,,,,
2022-06-10,191.54,,,,,,,
2022-06-10,1942.875,,,,,,,
2022-06-10,47.885,,,,,,,
2022-06-10,0.0,,,,,,,
2022-06-10,649.195,,,,,,,
2022-06-10,0.0,,,,,,,
2022-06-10,0.0,,,,,,,
2022-06-10,117.75,,,,,,,
2022-06-10,117.75,,,,,,,
2022-06-10,126.385,,,,,,,
2022-06-10,343.045,,,,,,,
2022-06-10,0.0,,,,,,,
2022-06-10,310.075,,,,,,,
2022-06-10,0.0,,,,,,,
2022-06-10,0.0,,,,,,,
2022-06-10,266.115,,,,,,,
2022-06-13,105.975,,,,,,,
2022-06-13,39.25,,,,,,,
2022-06-13,1811.78,,,,,,,
2022-06-13,39.25,,,,,,,
2022-06-13,2877.025,,,,,,,
2022-06-13,117.75,,,,,,,
2022-06-13,105.975,,,,,,,
2022-06-13,311.645,,,,,,,
2022-06-13,317.925,,,,,,,
2022-06-13,2409.95,,,,,,,
2022-06-13,0.0,,,,,,,
2022-06-13,19.625,,,,,,,
2022-06-13,546.36,,,,,,,
2022-06-13,0.0,,,,,,,
2022-06-13,28.26,,,,,,,
2022-06-13,142.87,,,,,,,
2022-06-13,136.59,,,,,,,
2022-06-13,343.045,,,,,,,
2022-06-13,292.805,,,,,,,
2022-06-13,0.0,,,,,,,
2022-06-13,193.11,,,,,,,
2022-06-13,19.625,,,,,,,
2022-06-13,0.0,,,,,,,
2022-06-13,153.86,,,,,,,
2022-06-15,469.43,,,,,,,
2022-06-15,255.125,,,,,,,
2022-06-15,6090.815,,,,,,,
2022-06-15,252.77,,,,,,,
2022-06-15,9390.955,,,,,,,
2022-06-15,360.315,,,,,,,
2022-06-15,196.25,,,,,,,
2022-06-15,733.975,,,,,,,
2022-06-15,974.97,,,,,,,
2022-06-15,5560.94,,,,,,,
2022-06-15,19.625,,,,,,,
2022-06-15,67.51,,,,,,,
2022-06-15,968.69,,,,,,,
2022-06-15,0.0,,,,,,,
2022-06-15,67.51,,,,,,,
2022-06-15,297.515,,,,,,,
2022-06-15,165.635,,,,,,,
2022-06-15,427.04,,,,,,,
2022-06-15,477.28,,,,,,,
2022-06-15,19.625,,,,,,,
2022-06-15,563.63,,,,,,,
2022-06-15,39.25,,,,,,,
2022-06-15,0.0,,,,,,,
2022-06-15,418.405,,,,,,,
2022-06-17,350.11,,,,,,,
2022-06-17,175.84,,,,,,,
2022-06-17,6826.36,,,,,,,
2022-06-17,262.19,,,,,,,
2022-06-17,9099.72,,,,,,,
2022-06-17,306.15,,,,,,,
2022-06-17,317.14,,,,,,,
2022-06-17,1366.685,,,,,,,
2022-06-17,1365.115,,,,,,,
2022-06-17,5977.775,,,,,,,
2022-06-17,0.0,,,,,,,
2022-06-17,86.35,,,,,,,
2022-06-17,1481.295,,,,,,,
2022-06-17,19.625,,,,,,,
2022-06-17,86.35,,,,,,,
2022-06-17,359.53,,,,,,,
2022-06-17,147.58,,,,,,,
2022-06-17,749.675,,,,,,,
2022-06-17,415.265,,,,,,,
2022-06-17,0.0,,,,,,,
2022-06-17,487.485,,,,,,,
2022-06-17,117.75,,,,,,,
2022-06-17,56.52,,,,,,,
2022-06-17,807.765,,,,,,,
2022-06-20,427.04,,,,,,,
2022-06-20,144.44,,,,,,,
2022-06-20,5283.05,,,,,,,
2022-06-20,220.585,,,,,,,
2022-06-20,8322.57,,,,,,,
2022-06-20,235.5,,,,,,,
2022-06-20,299.87,,,,,,,
2022-06-20,912.955,,,,,,,
2022-06-20,1088.01,,,,,,,
2022-06-20,4998.88,,,,,,,
2022-06-20,47.885,,,,,,,
2022-06-20,58.875,,,,,,,
2022-06-20,1037.77,,,,,,,
2022-06-20,19.625,,,,,,,
2022-06-20,105.975,,,,,,,
2022-06-20,299.085,,,,,,,
2022-06-20,134.235,,,,,,,
2022-06-20,536.155,,,,,,,
2022-06-20,539.295,,,,,,,
2022-06-20,19.625,,,,,,,
2022-06-20,500.045,,,,,,,
2022-06-20,105.19,,,,,,,
2022-06-20,19.625,,,,,,,
2022-06-20,544.005,,,,,,,
2022-06-22,156.215,,,,,,,
2022-06-22,39.25,,,,,,,
2022-06-22,3009.69,,,,,,,
2022-06-22,145.225,,,,,,,
2022-06-22,4601.67,,,,,,,
2022-06-22,157.0,,,,,,,
2022-06-22,153.86,,,,,,,
2022-06-22,270.825,,,,,,,
2022-06-22,410.555,,,,,,,
2022-06-22,3236.555,,,,,,,
2022-06-22,0.0,,,,,,,
2022-06-22,0.0,,,,,,,
2022-06-22,626.43,,,,,,,
2022-06-22,0.0,,,,,,,
2022-06-22,19.625,,,,,,,
2022-06-22,186.83,,,,,,,
2022-06-22,58.09,,,,,,,
2022-06-22,379.155,,,,,,,
2022-06-22,184.475,,,,,,,
2022-06-22,0.0,,,,,,,
2022-06-22,194.68,,,,,,,
2022-06-22,19.625,,,,,,,
2022-06-22,0.0,,,,,,,
2022-06-22,325.775,,,,,,,
2022-06-24,156.215,,,,,,,
2022-06-24,67.51,,,,,,,
2022-06-24,4553.0,,,,,,,
2022-06-24,114.61,,,,,,,
2022-06-24,5249.295,,,,,,,
2022-06-24,226.08,,,,,,,
2022-06-24,145.225,,,,,,,
2022-06-24,511.035,,,,,,,
2022-06-24,600.525,,,,,,,
2022-06-24,4188.76,,,,,,,
2022-06-24,0.0,,,,,,,
2022-06-24,0.0,,,,,,,
2022-06-24,905.89,,,,,,,
2022-06-24,0.0,,,,,,,
2022-06-24,76.145,,,,,,,
2022-06-24,243.35,,,,,,,
2022-06-24,146.01,,,,,,,
2022-06-24,620.935,,,,,,,
2022-06-24,501.615,,,,,,,
2022-06-24,0.0,,,,,,,
2022-06-24,321.85,,,,,,,
2022-06-24,19.625,,,,,,,
2022-06-24,39.25,,,,,,,
2022-06-24,238.64,,,,,,,
2022-06-27,222.94,,,,,,,
2022-06-27,39.25,,,,,,,
2022-06-27,2185.44,,,,,,,
2022-06-27,28.26,,,,,,,
2022-06-27,3578.815,,,,,,,
2022-06-27,144.44,,,,,,,
2022-06-27,86.35,,,,,,,
2022-06-27,655.475,,,,,,,
2022-06-27,284.955,,,,,,,
2022-06-27,2422.51,,,,,,,
2022-06-27,0.0,,,,,,,
2022-06-27,0.0,,,,,,,
2022-06-27,747.32,,,,,,,
2022-06-27,0.0,,,,,,,
2022-06-27,86.35,,,,,,,
2022-06-27,225.295,,,,,,,
2022-06-27,133.45,,,,,,,
2022-06-27,395.64,,,,,,,
2022-06-27,324.99,,,,,,,
2022-06-27,0.0,,,,,,,
2022-06-27,164.065,,,,,,,
2022-06-27,0.0,,,,,,,
2022-06-27,39.25,,,,,,,
2022-06-27,239.425,,,,,,,
2022-06-29,420.76,,,,,,,
2022-06-29,117.75,,,,,,,
2022-06-29,5991.12,,,,,,,
2022-06-29,67.51,,,,,,,
2022-06-29,6996.705,,,,,,,
2022-06-29,317.14,,,,,,,
2022-06-29,156.215,,,,,,,
2022-06-29,608.375,,,,,,,
2022-06-29,866.64,,,,,,,
2022-06-29,3995.65,,,,,,,
2022-06-29,0.0,,,,,,,
2022-06-29,0.0,,,,,,,
2022-06-29,1036.985,,,,,,,
2022-06-29,0.0,,,,,,,
2022-06-29,105.975,,,,,,,
2022-06-29,290.45,,,,,,,
2022-06-29,117.75,,,,,,,
2022-06-29,303.795,,,,,,,
2022-06-29,595.815,,,,,,,
2022-06-29,0.0,,,,,,,
2022-06-29,364.24,,,,,,,
2022-06-29,67.51,,,,,,,
2022-06-29,0.0,,,,,,,
2022-06-29,679.025,,,,,,,
2022-07-01,712.78,,,,,,,
2022-07-01,337.55,,,,,,,
2022-07-01,11891.965,,,,,,,
2022-07-01,284.955,,,,,,,
2022-07-01,13010.59,,,,,,,
2022-07-01,780.29,,,,,,,
2022-07-01,507.895,,,,,,,
2022-07-01,2138.34,,,,,,,
2022-07-01,1949.155,,,,,,,
2022-07-01,6727.45,,,,,,,
2022-07-01,0.0,,,,,,,
2022-07-01,28.26,,,,,,,
2022-07-01,2683.13,,,,,,,
2022-07-01,19.625,,,,,,,
2022-07-01,67.51,,,,,,,
2022-07-01,639.775,,,,,,,
2022-07-01,259.835,,,,,,,
2022-07-01,1306.24,,,,,,,
2022-07-01,719.845,,,,,,,
2022-07-01,39.25,,,,,,,
2022-07-01,733.975,,,,,,,
2022-07-01,162.495,,,,,,,
2022-07-01,144.44,,,,,,,
2022-07-01,960.055,,,,,,,
2022-07-04,657.83,,,,,,,
2022-07-04,381.51,,,,,,,
2022-07-04,9887.86,,,,,,,
2022-07-04,230.79,,,,,,,
2022-07-04,10066.84,,,,,,,
2022-07-04,755.955,,,,,,,
2022-07-04,435.675,,,,,,,
2022-07-04,1456.96,,,,,,,
2022-07-04,1522.9,,,,,,,
2022-07-04,6952.745,,,,,,,
2022-07-04,19.625,,,,,,,
