Date,Damage,Foci,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
2021-06-01,114.61,0.6486134691567629,,,,,,
2021-06-01,97.1202,0.5496332767402378,,,,,,
2021-06-01,13.7061,0.07756706281833617,,,,,,
2021-06-01,128.3475,0.726358234295416,,,,,,
2021-06-01,377.585,2.136870401810979,,,,,,
2021-06-01,0.0,0.0,,,,,,
2021-06-01,87.135,0.49312393887945677,,,,,,
2021-06-03,296.73,1.679286926994907,,,,,,
2021-06-03,76.145,0.43092812676853426,,,,,,
2021-06-03,173.485,0.9818053197509905,,,,,,
2021-06-03,12.403,0.07019241652518393,,,,,,
2021-06-03,405.688,2.2959139784946236,,,,,,
2021-06-03,614.655,3.4785229202037353,,,,,,
2021-06-03,116.18,0.6574985851726091,,,,,,
2021-06-03,95.77,0.5419920769666101,,,,,,
2021-06-09,857.22,4.851273344651953,,,,,,
2021-06-09,211.165,1.195048104131296,,,,,,
2021-06-09,1224.286,6.928613469156764,,,,,,
2021-06-09,181.335,1.0262308998302208,,,,,,
2021-06-09,623.29,3.5273910582908887,,,,,,
2021-06-09,1505.63,8.52082625919638,,,,,,
2021-06-09,624.546,3.534499151103566,,,,,,
2021-06-09,412.125,2.332342954159593,,,,,,
2021-06-11,817.185,4.624702886247878,,,,,,
2021-06-11,422.0,2.3882286361063954,,,,,,
2021-06-11,2136.0,12.088285229202038,,,,,,
2021-06-11,513.0,2.903225806451613,,,,,,
2021-06-11,864.0,4.889643463497453,,,,,,
2021-06-11,2256.0,12.767402376910018,,,,,,
2021-06-11,764.0,4.323712507074137,,,,,,
2021-06-11,620.0,3.5087719298245617,,,,,,
2021-06-15,380.725,2.1546406338426713,,,,,,
2021-06-15,231.575,1.3105546123372949,,,,,,
2021-06-15,1410.881,7.984612337294851,,,,,,
2021-06-15,296.73,1.679286926994907,,,,,,
2021-06-15,765.375,4.331494057724957,,,,,,
2021-06-15,1146.1,6.486134691567629,,,,,,
2021-06-15,595.815,3.371901528013583,,,,,,
2021-06-15,837.595,4.740209394453877,,,,,,
2021-06-18,575.405,3.2563950198075835,,,,,,
2021-06-18,496.905,2.8121392190152803,,,,,,
2021-06-18,1664.985,9.422665534804754,,,,,,
2021-06-18,184.475,1.044001131861913,,,,,,
2021-06-18,1164.94,6.5927560837577825,,,,,,
2021-06-18,2266.295,12.825664968873799,,,,,,
2021-06-18,522.81,2.95874363327674,,,,,,
2021-06-18,512.605,2.900990379173741,,,,,,
2021-06-23,660.185,3.736191284663271,,,,,,
2021-06-23,509.465,2.883220147142049,,,,,,
2021-06-23,2392.68,13.540916808149406,,,,,,
2021-06-23,254.34,1.439388794567063,,,,,,
2021-06-23,1532.32,8.671873231465762,,,,,,
2021-06-23,2709.82,15.335710243350313,,,,,,
2021-06-23,1062.105,6.010780984719864,,,,,,
2021-06-23,466.29,2.6388794567062823,,,,,,
2021-06-29,690.8,3.9094510469722694,,,,,,
2021-06-29,317.925,1.7992359932088287,,,,,,
2021-06-29,962.41,5.446576117713639,,,,,,
2021-06-29,127.955,0.7241369552914545,,,,,,
2021-06-29,817.185,4.624702886247878,,,,,,
2021-06-29,949.065,5.371052631578948,,,,,,
2021-06-29,733.975,4.153791737408037,,,,,,
2021-06-29,465.505,2.634436898698359,,,,,,
2021-07-02,255.91,1.448273910582909,,,,,,
2021-07-02,154.645,0.8751839275608377,,,,,,
2021-07-02,559.705,3.167543859649123,,,,,,
2021-07-02,105.975,0.5997453310696095,,,,,,
2021-07-02,426.255,2.4123089983022075,,,,,,
2021-07-02,424.685,2.4034238822863614,,,,,,
2021-07-02,384.65,2.1768534238822865,,,,,,
2021-07-02,106.76,0.6041878890775326,,,,,,
2021-07-06,1208.9,6.841539332201473,,,,,,
2021-07-06,1317.23,7.454612337294851,,,,,,
2021-07-06,2989.28,16.917260894170912,,,,,,
2021-07-06,262.975,1.4882569326542163,,,,,,
2021-07-06,2917.06,16.508545557441995,,,,,,
2021-07-06,3710.695,20.999971703452182,,,,,,
2021-07-06,1618.67,9.160554612337297,,,,,,
2021-07-06,1106.065,6.259564233163554,,,,,,
2021-07-09,528.776,2.992507074136955,,,,,,
2021-07-09,620.15,3.5096208262591966,,,,,,
2021-07-09,1727.785,9.778070175438598,,,,,,
2021-07-09,496.905,2.8121392190152803,,,,,,
2021-07-09,1346.275,7.6189869835880035,,,,,,
2021-07-09,2428.79,13.745274476513867,,,,,,
2021-07-09,890.19,5.037860780984721,,,,,,
2021-07-09,446.665,2.5278155065082064,,,,,,
2021-07-13,1657.92,9.382682512733448,,,,,,
2021-07-13,1336.855,7.565676287492926,,,,,,
2021-07-13,6667.005,37.730645161290326,,,,,,
2021-07-13,831.315,4.704668930390493,,,,,,
2021-07-13,3427.31,19.396208262591966,,,,,,
2021-07-13,5927.535,33.54575551782683,,,,,,
2021-07-13,5162.945,29.21870401810979,,,,,,
2021-07-13,2252.95,12.750141482739105,,,,,,
2021-07-16,7090.905,40.129626485568764,,,,,,
2021-07-16,6043.715,34.20325410299944,,,,,,
2021-07-16,17427.79,98.6292586304471,,,,,,
2021-07-16,2719.24,15.389020939445388,,,,,,
2021-07-16,10235.62,57.92654216185626,,,,,,
2021-07-16,9116.99,51.59586870401811,,,,,,
2021-07-16,15171.7,85.8613469156763,,,,,,
2021-07-16,5866.305,33.19923599320883,,,,,,
2021-07-20,7723.615,43.71032823995473,,,,,,
2021-07-20,5449.47,30.8402376910017,,,,,,
2021-07-20,16973.27,96.05698924731183,,,,,,
2021-07-20,3255.395,18.42328805885682,,,,,,
2021-07-20,13162.1,74.48839841539333,,,,,,
2021-07-20,9865.095,55.82962648556876,,,,,,
2021-07-20,13383.47,75.74119977362761,,,,,,
2021-07-20,4315.93,24.42518392756084,,,,,,
2021-07-28,24219.61,137.06627051499717,,,,,,
2021-07-28,22016.9,124.60045274476515,,,,,,
2021-07-28,50742.4,287.1669496321449,,,,,,
2021-07-28,9002.38,50.947255234861345,,,,,,
2021-07-28,42525.02,240.66225240520657,,,,,,
2021-07-28,34090.2,192.9269949066214,,,,,,
2021-07-28,37362.86,211.44799094510472,,,,,,
2021-07-28,25347.65,143.45019807583478,,,,,,
2021-08-03,33163.11,187.6803056027165,,,,,,
2021-08-03,23472.29,132.83695529145444,,,,,,
2021-08-03,54241.15,306.9674589700057,,,,,,
2021-08-03,7919.08,44.81652518392756,,,,,,
2021-08-03,43520.4,246.295415959253,,,,,,
2021-08-03,40248.52,227.77883418222976,,,,,,
2021-08-03,39090.65,221.22608941709115,,,,,,
2021-08-03,28205.84,159.62558007923033,,,,,,
2021-08-10,41856.2,236.87719298245614,,,,,,
2021-08-10,34069.79,192.8114883984154,,,,,,
2021-08-10,62268.56,352.3970571590266,,,,,,
2021-08-10,12041.9,68.14883984153933,,,,,,
2021-08-10,61505.54,348.0788907753254,,,,,,
2021-08-10,57283.81,324.1868138087153,,,,,,
2021-08-10,59091.66,334.4179966044143,,,,,,
2021-08-10,34319.42,194.22422184493493,,,,,,
2021-08-17,50952.78,288.3575551782683,,,,,,
2021-08-17,36710.53,207.7562535370685,,,,,,
2021-08-17,68545.42,387.9197509903792,,,,,,
2021-08-17,14816.88,83.85331069609508,,,,,,
2021-08-17,75221.06,425.6992642897567,,,,,,
2021-08-17,74446.26,421.3144312393888,,,,,,
2021-08-17,50948.07,288.33089983022074,,,,,,
2021-08-17,41727.46,236.14861346915677,,,,,,
2021-08-24,122732.4,694.5806451612904,,,,,,
2021-08-24,102714.9,581.295415959253,,,,,,
2021-08-24,157398.0,890.7640067911715,,,,,,
2021-08-24,40876.52,231.3328805885682,,,,,,
2021-08-24,153849.0,870.679117147708,,,,,,
2021-08-24,174139.7,985.510469722694,,,,,,
2021-08-24,128947.2,729.7521222410866,,,,,,
2021-08-24,184511.9,1044.209960384833,,,,,,
2021-09-04,94769.91,536.3322580645162,,,,,,
2021-09-04,72113.24,408.1111488398416,,,,,,
2021-09-04,118699.1,671.7549518958688,,,,,,
2021-09-04,58005.22,328.2694963214488,,,,,,
2021-09-04,120528.9,682.1103565365025,,,,,,
2021-09-04,22475.34,127.19490662139219,,,,,,
2021-09-04,16252.64,91.97872099603849,,,,,,
2021-09-04,86687.55,490.5916808149406,,,,,,
2022-05-19,0.0,0.0,,,,,,
2022-05-19,0.0,0.0,,,,,,
2022-05-19,0.0,0.0,,,,,,
2022-05-19,0.0,0.0,,,,,,
2022-05-19,0.0,0.0,,,,,,
2022-05-19,0.0,0.0,,,,,,
2022-05-19,0.0,0.0,,,,,,
2022-05-19,0.0,0.0,,,,,,
2022-05-19,0.0,0.0,,,,,,
2022-05-19,0.0,0.0,,,,,,
2022-05-19,0.0,0.0,,,,,,
2022-05-19,0.0,0.0,,,,,,
2022-05-21,0.0,0.0,,,,,,
2022-05-21,0.0,0.0,,,,,,
2022-05-21,0.0,0.0,,,,,,
2022-05-21,0.0,0.0,,,,,,
2022-05-21,0.0,0.0,,,,,,
2022-05-21,0.0,0.0,,,,,,
2022-05-21,0.0,0.0,,,,,,
2022-05-21,0.0,0.0,,,,,,
2022-05-21,186.83,1.057328805885682,,,,,,
2022-05-21,94.985,0.5375495189586871,,,,,,
2022-05-21,0.0,0.0,,,,,,
2022-05-21,164.85,0.932937181663837,,,,,,
2022-05-23,0.0,0.0,,,,,,
2022-05-23,0.0,0.0,,,,,,
2022-05-23,0.0,0.0,,,,,,
2022-05-23,0.0,0.0,,,,,,
2022-05-23,0.0,0.0,,,,,,
2022-05-23,0.0,0.0,,,,,,
2022-05-23,0.0,0.0,,,,,,
2022-05-23,0.0,0.0,,,,,,
2022-05-23,397.995,2.252376910016978,,,,,,
2022-05-23,146.795,0.8307583474816073,,,,,,
2022-05-23,78.5,0.44425580079230337,,,,,,
2022-05-23,389.36,2.2035087719298247,,,,,,
2022-05-25,0.0,0.0,,,,,,
2022-05-25,0.0,0.0,,,,,,
2022-05-25,0.0,0.0,,,,,,
2022-05-25,0.0,0.0,,,,,,
2022-05-25,0.0,0.0,,,,,,
2022-05-25,0.0,0.0,,,,,,
2022-05-25,0.0,0.0,,,,,,
2022-05-25,0.0,0.0,,,,,,
2022-05-25,308.505,1.7459252971137522,,,,,,
2022-05-25,164.85,0.932937181663837,,,,,,
2022-05-25,251.2,1.4216185625353708,,,,,,
2022-05-25,475.71,2.6921901528013583,,,,,,
2022-05-27,0.0,0.0,,,,,,
2022-05-27,0.0,0.0,,,,,,
2022-05-27,0.0,0.0,,,,,,
2022-05-27,0.0,0.0,,,,,,
2022-05-27,0.0,0.0,,,,,,
2022-05-27,0.0,0.0,,,,,,
2022-05-27,0.0,0.0,,,,,,
2022-05-27,0.0,0.0,,,,,,
2022-05-27,215.875,1.2217034521788344,,,,,,
2022-05-27,164.85,0.932937181663837,,,,,,
2022-05-27,245.705,1.3905206564799095,,,,,,
2022-05-27,273.18,1.5460101867572158,,,,,,
2022-05-29,0.0,0.0,,,,,,
2022-05-29,,,,,,,,
2022-05-29,0.0,0.0,,,,,,
2022-05-29,0.0,0.0,,,,,,
2022-05-29,0.0,0.0,,,,,,
2022-05-29,0.0,0.0,,,,,,
2022-05-29,0.0,0.0,,,,,,
2022-05-29,0.0,0.0,,,,,,
2022-05-29,321.065,1.8170062252405208,,,,,,
2022-05-29,300.655,1.7014997170345219,,,,,,
2022-05-29,296.73,1.679286926994907,,,,,,
2022-05-29,833.67,4.717996604414261,,,,,,
2022-05-31,0.0,0.0,,,,,,
2022-05-31,78.5,0.44425580079230337,,,,,,
2022-05-31,0.0,0.0,,,,,,
2022-05-31,0.0,0.0,,,,,,
2022-05-31,0.0,0.0,,,,,,
2022-05-31,0.0,0.0,,,,,,
2022-05-31,0.0,0.0,,,,,,
2022-05-31,0.0,0.0,,,,,,
2022-05-31,562.845,3.1853140916808154,,,,,,
2022-05-31,673.53,3.8117147707979626,,,,,,
2022-05-31,492.98,2.789926428975665,,,,,,
2022-05-31,1464.025,8.285370684776458,,,,,,
2022-06-02,0.0,0.0,,,,,,
2022-06-02,104.405,0.5908602150537635,,,,,,
2022-06-02,0.0,0.0,,,,,,
2022-06-02,12.0,0.06791171477079797,,,,,,
2022-06-02,0.0,0.0,,,,,,
2022-06-02,0.0,0.0,,,,,,
2022-06-02,0.0,0.0,,,,,,
2022-06-02,0.0,0.0,,,,,,
2022-06-02,366.595,2.0746745897000567,,,,,,
2022-06-02,302.225,1.7103848330503681,,,,,,
2022-06-02,646.84,3.66066779852858,,,,,,
2022-06-02,1433.41,8.11211092246746,,,,,,
2022-06-04,0.0,0.0,,,,,,
2022-06-04,96.555,0.5464346349745332,,,,,,
2022-06-04,14.0,0.07923033389926429,,,,,,
2022-06-04,94.985,0.5375495189586871,,,,,,
2022-06-04,0.0,0.0,,,,,,
2022-06-04,0.0,0.0,,,,,,
2022-06-04,0.0,0.0,,,,,,
2022-06-04,0.0,0.0,,,,,,
2022-06-04,474.14,2.6833050367855122,,,,,,
2022-06-04,136.59,0.7730050933786079,,,,,,
2022-06-04,434.105,2.456734578381438,,,,,,
2022-06-04,2667.43,15.095812110922468,,,,,,
2022-06-06,,,,,,,,
2022-06-06,0.0,0.0,,,,,,
2022-06-06,67.51,0.3820599886813809,,,,,,
2022-06-06,253.555,1.4349462365591399,,,,,,
2022-06-06,0.0,0.0,,,,,,
2022-06-06,0.0,0.0,,,,,,
2022-06-06,78.5,0.44425580079230337,,,,,,
2022-06-06,0.0,0.0,,,,,,
2022-06-06,1192.415,6.748245614035088,,,,,,
2022-06-06,192.325,1.0884267119411433,,,,,,
2022-06-06,616.225,3.4874080362195814,,,,,,
2022-06-06,4301.015,24.340775325410302,,,,,,
2022-06-08,78.5,0.44425580079230337,,,,,,
2022-06-08,66.725,0.3776174306734578,,,,,,
2022-06-08,47.885,0.27099603848330506,,,,,,
2022-06-08,186.83,1.057328805885682,,,,,,
2022-06-08,0.0,0.0,,,,,,
2022-06-08,0.0,0.0,,,,,,
2022-06-08,0.0,0.0,,,,,,
2022-06-08,0.0,0.0,,,,,,
2022-06-08,1548.02,8.760724391624223,,,,,,
2022-06-08,134.235,0.7596774193548388,,,,,,
2022-06-08,789.71,4.469213355970572,,,,,,
2022-06-08,4398.355,24.891652518392757,,,,,,
2022-06-10,94.985,0.5375495189586871,,,,,,
2022-06-10,39.25,0.22212790039615168,,,,,,
2022-06-10,19.625,0.11106395019807584,,,,,,
2022-06-10,183.69,1.0395585738539899,,,,,,
2022-06-10,78.5,0.44425580079230337,,,,,,
2022-06-10,0.0,0.0,,,,,,
2022-06-10,19.625,0.11106395019807584,,,,,,
2022-06-10,0.0,0.0,,,,,,
2022-06-10,916.095,5.18446519524618,,,,,,
2022-06-10,259.835,1.470486700622524,,,,,,
2022-06-10,686.09,3.8827956989247316,,,,,,
2022-06-10,3437.515,19.453961516694964,,,,,,
2022-06-13,87.135,0.49312393887945677,,,,,,
2022-06-13,0.0,0.0,,,,,,
2022-06-13,0.0,0.0,,,,,,
2022-06-13,428.61,2.4256366723259766,,,,,,
2022-06-13,47.885,0.27099603848330506,,,,,,
2022-06-13,0.0,0.0,,,,,,
2022-06-13,0.0,0.0,,,,,,
2022-06-13,0.0,0.0,,,,,,
2022-06-13,1330.575,7.530135823429542,,,,,,
2022-06-13,396.425,2.243491794001132,,,,,,
2022-06-13,736.33,4.1671194114318055,,,,,,
2022-06-13,6614.41,37.43299377475948,,,,,,
2022-06-15,134.235,0.7596774193548388,,,,,,
2022-06-15,58.09,0.32874929258630453,,,,,,
2022-06-15,263.76,1.4926994906621394,,,,,,
2022-06-15,1390.235,7.867770232031692,,,,,,
2022-06-15,19.625,0.11106395019807584,,,,,,
2022-06-15,78.5,0.44425580079230337,,,,,,
2022-06-15,19.625,0.11106395019807584,,,,,,
2022-06-15,0.0,0.0,,,,,,
2022-06-15,3803.325,21.524193548387096,,,,,,
2022-06-15,780.29,4.415902659875496,,,,,,
2022-06-15,2340.87,13.247707979626485,,,,,,
2022-06-15,10809.45,61.17402376910018,,,,,,
2022-06-17,204.1,1.1550650820599888,,,,,,
2022-06-17,97.34,0.5508771929824562,,,,,,
2022-06-17,222.94,1.2616864742501415,,,,,,
2022-06-17,1734.85,9.818053197509904,,,,,,
2022-06-17,0.0,0.0,,,,,,
2022-06-17,47.885,0.27099603848330506,,,,,,
2022-06-17,0.0,0.0,,,,,,
2022-06-17,0.0,0.0,,,,,,
2022-06-17,3648.68,20.64900962082626,,,,,,
2022-06-17,1138.25,6.441709111488398,,,,,,
2022-06-17,1635.94,9.258290888511603,,,,,,
2022-06-17,10559.04,59.75687606112055,,,,,,
2022-06-20,167.99,0.9507074136955292,,,,,,
2022-06-20,183.69,1.0395585738539899,,,,,,
2022-06-20,194.68,1.1017543859649124,,,,,,
2022-06-20,1550.375,8.774052065647991,,,,,,
2022-06-20,0.0,0.0,,,,,,
2022-06-20,56.52,0.31986417657045846,,,,,,
2022-06-20,19.625,0.11106395019807584,,,,,,
2022-06-20,0.0,0.0,,,,,,
2022-06-20,3264.03,18.472156196943974,,,,,,
2022-06-20,1069.955,6.055206564799095,,,,,,
2022-06-20,1022.855,5.788653084323713,,,,,,
2022-06-20,12220.88,69.16174306734578,,,,,,
2022-06-22,58.875,0.3331918505942275,,,,,,
2022-06-22,47.885,0.27099603848330506,,,,,,
2022-06-22,172.7,0.9773627617430674,,,,,,
2022-06-22,507.895,2.874335031126203,,,,,,
2022-06-22,0.0,0.0,,,,,,
2022-06-22,19.625,0.11106395019807584,,,,,,
2022-06-22,0.0,0.0,,,,,,
2022-06-22,0.0,0.0,,,,,,
2022-06-22,2771.835,15.686672325976232,,,,,,
2022-06-22,785.0,4.442558007923034,,,,,,
2022-06-22,1105.28,6.255121675155631,,,,,,
2022-06-22,7860.205,44.483333333333334,,,,,,
2022-06-24,58.09,0.32874929258630453,,,,,,
2022-06-24,86.35,0.4886813808715337,,,,,,
2022-06-24,135.805,0.7685625353706849,,,,,,
2022-06-24,613.085,3.4696378041878897,,,,,,
2022-06-24,0.0,0.0,,,,,,
2022-06-24,19.625,0.11106395019807584,,,,,,
2022-06-24,0.0,0.0,,,,,,
2022-06-24,0.0,0.0,,,,,,
2022-06-24,2066.905,11.697255234861348,,,,,,
2022-06-24,598.17,3.3852292020373516,,,,,,
2022-06-24,825.82,4.673571024335032,,,,,,
2022-06-24,7017.115,39.712026032824,,,,,,
2022-06-27,117.75,0.666383701188455,,,,,,
2022-06-27,145.225,0.8218732314657612,,,,,,
2022-06-27,164.85,0.932937181663837,,,,,,
2022-06-27,653.905,3.7006508205998867,,,,,,
2022-06-27,0.0,0.0,,,,,,
2022-06-27,0.0,0.0,,,,,,
2022-06-27,28.26,0.15993208828522923,,,,,,
2022-06-27,78.5,0.44425580079230337,,,,,,
2022-06-27,1441.26,8.15653650254669,,,,,,
2022-06-27,436.46,2.4700622524052065,,,,,,
2022-06-27,576.19,3.260837577815507,,,,,,
2022-06-27,4640.135,26.259960384833054,,,,,,
2022-06-29,154.645,0.8751839275608377,,,,,,
2022-06-29,98.125,0.5553197509903792,,,,,,
2022-06-29,282.6,1.5993208828522922,,,,,,
2022-06-29,1237.16,7.001471420486702,,,,,,
2022-06-29,47.885,0.27099603848330506,,,,,,
2022-06-29,58.09,0.32874929258630453,,,,,,
2022-06-29,66.725,0.3776174306734578,,,,,,
2022-06-29,0.0,0.0,,,,,,
2022-06-29,3329.185,18.840888511601584,,,,,,
2022-06-29,888.62,5.028975664968874,,,,,,
2022-06-29,1635.94,9.258290888511603,,,,,,
2022-06-29,11882.55,67.24702886247877,,,,,,
2022-07-01,234.715,1.328324844368987,,,,,,
2022-07-01,164.85,0.932937181663837,,,,,,
2022-07-01,378.37,2.1413129598189022,,,,,,
2022-07-01,2231.755,12.630192416525185,,,,,,
2022-07-01,19.625,0.11106395019807584,,,,,,
2022-07-01,153.075,0.8662988115449916,,,,,,
2022-07-01,0.0,0.0,,,,,,
2022-07-01,67.51,0.3820599886813809,,,,,,
2022-07-01,4735.12,26.797509903791738,,,,,,
2022-07-01,1952.295,11.048641765704586,,,,,,
2022-07-01,2274.93,12.87453310696095,,,,,,
2022-07-01,14413.39,81.56983588002264,,,,,,
2022-07-04,338.335,1.9147425014148274,,,,,,
2022-07-04,221.37,1.2528013582342956,,,,,,
2022-07-04,343.83,1.9458404074702886,,,,,,
2022-07-04,2453.125,13.88299377475948,,,,,,
2022-07-04,47.885,0.27099603848330506,,,,,,
2022-07-04,194.68,1.1017543859649124,,,,,,
2022-07-04,76.93,0.43537068477645735,,,,,,
2022-07-04,124.815,0.7063667232597624,,,,,,
2022-07-04,4002.715,22.65260328239955,,,,,,
2022-07-04,1858.095,10.515534804753822,,,,,,
2022-07-04,2587.36,14.64267119411432,,,,,,
2022-07-04,11824.46,66.91827956989248,,,,,,
2022-07-06,390.93,2.212393887945671,,,,,,
2022-07-06,212.735,1.2039332201471422,,,,,,
2022-07-06,493.765,2.794368986983588,,,,,,
2022-07-06,2025.3,11.461799660441427,,,,,,
2022-07-06,47.885,0.27099603848330506,,,,,,
2022-07-06,175.055,0.9906904357668366,,,,,,
2022-07-06,86.35,0.4886813808715337,,,,,,
2022-07-06,77.715,0.43981324278438033,,,,,,
2022-07-06,4126.745,23.35452744765139,,,,,,
2022-07-06,1946.015,11.013101301641202,,,,,,
